Detected robot platform from environment: LIBERO
Using LIBERO constants:
  NUM_ACTIONS_CHUNK = 8
Expected `transformers==4.40.1` and `tokenizers==0.19.1` but got `transformers==4.47.0` and `tokenizers==0.21.4`; there might be inference-time regressions due to dependency changes. If in doubt, pleaseuse the above versions.
Loading checkpoint shards:   0%|          | 0/4 [00:00<?, ?it/s]Loading checkpoint shards:  25%|██▌       | 1/4 [00:04<00:14,  4.69s/it]Loading checkpoint shards:  50%|█████     | 2/4 [00:07<00:07,  3.64s/it]Loading checkpoint shards:  75%|███████▌  | 3/4 [00:17<00:06,  6.39s/it]Loading checkpoint shards: 100%|██████████| 4/4 [00:17<00:00,  4.04s/it]Loading checkpoint shards: 100%|██████████| 4/4 [00:17<00:00,  4.42s/it]
Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]Loading checkpoint shards:  50%|█████     | 1/2 [00:14<00:14, 14.88s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:26<00:00, 13.17s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:26<00:00, 13.42s/it]
[iql-style] lambda=0.200 step=20 loss=17.2716 actor_loss=15.0603 value_loss=0.8271 q_loss=1.3841 cql_loss=0.6905 reward=0.0100 r1=0.0000 r2=0.0501 value=1.9454 target_return=1.9354 adv_weight=19.5075 actor_weight=0.8125
[iql-style] lambda=0.200 step=21 loss=15.8990 actor_loss=14.6094 value_loss=0.3826 q_loss=0.9070 cql_loss=0.6903 reward=0.0109 r1=0.0000 r2=0.0543 value=2.3985 target_return=2.3567 adv_weight=9.4001 actor_weight=0.8750
[iql-style] lambda=0.200 step=22 loss=16.7272 actor_loss=15.2910 value_loss=0.3983 q_loss=1.0380 cql_loss=0.6909 reward=0.0109 r1=0.0000 r2=0.0545 value=2.4126 target_return=2.3384 adv_weight=9.9326 actor_weight=0.6250
[iql-style] lambda=0.200 step=23 loss=13.9535 actor_loss=13.7215 value_loss=0.0092 q_loss=0.2228 cql_loss=0.6867 reward=0.0102 r1=0.0000 r2=0.0512 value=2.8678 target_return=2.8308 adv_weight=1.2536 actor_weight=1.0000
[iql-style] lambda=0.200 step=24 loss=12.3592 actor_loss=12.1368 value_loss=0.0116 q_loss=0.2107 cql_loss=0.6878 reward=0.0107 r1=0.0000 r2=0.0536 value=2.9821 target_return=2.9434 adv_weight=1.2978 actor_weight=0.8750
[iql-style] lambda=0.200 step=25 loss=12.8503 actor_loss=12.5671 value_loss=0.0912 q_loss=0.1920 cql_loss=0.6880 reward=0.0106 r1=0.0000 r2=0.0531 value=3.4041 target_return=3.3068 adv_weight=0.2296 actor_weight=0.8125
[iql-style] lambda=0.200 step=26 loss=11.3254 actor_loss=10.9677 value_loss=0.1036 q_loss=0.2541 cql_loss=0.6906 reward=0.0116 r1=0.0000 r2=0.0579 value=3.4416 target_return=3.4276 adv_weight=0.1984 actor_weight=0.7500
[iql-style] lambda=0.200 step=27 loss=12.7149 actor_loss=11.7983 value_loss=0.2841 q_loss=0.6325 cql_loss=0.6931 reward=0.0108 r1=0.0000 r2=0.0539 value=4.0147 target_return=3.9395 adv_weight=0.0600 actor_weight=1.0000
[iql-style] lambda=0.200 step=28 loss=10.4817 actor_loss=9.5701 value_loss=0.2668 q_loss=0.6448 cql_loss=0.6924 reward=0.0113 r1=0.0000 r2=0.0565 value=3.8373 target_return=3.8008 adv_weight=0.0670 actor_weight=0.8125
[iql-style] lambda=0.200 step=29 loss=9.6678 actor_loss=8.4924 value_loss=0.3068 q_loss=0.8687 cql_loss=0.6901 reward=0.0102 r1=0.0000 r2=0.0510 value=4.1834 target_return=4.1275 adv_weight=0.0575 actor_weight=0.8125
